"","Date","Start_Time","Home","Away","BoxID","GameID","Home_Score","Away_Score","Attendance","Neutral_Site","Home_Wins","Home_Losses","Away_Wins","Away_Losses"
"238","11/10/2022","01:00 PM","Northwestern St.","Ouachita Baptist","2335622","5357211","79","68","1,284",FALSE,1,1,0,0
"239","11/10/2022","05:00 PM","Kent St.","Baldwin Wallace","2335624","5361645","76","55","1,141",FALSE,2,0,0,0
"240","11/10/2022","06:00 PM","Rice","St. Thomas","2335601","5357350","85","48","1,623",FALSE,1,1,0,0
"241","11/10/2022","06:00 PM","Virginia Tech","Lehigh","2335631","5357682","78","52","7,541",FALSE,2,0,0,2
"242","11/10/2022","06:00 PM","Morehead St.","Camp. Harrodsburg","2335605","5357345","99","58","1,011",FALSE,1,1,NA,NA
"243","11/10/2022","06:30 PM","App State","N.C. Central","2335603","5357403","79","74","2,145",FALSE,2,0,0,2
"244","11/10/2022","06:30 PM","Ohio St.","Charleston So.","2335637","5357380","82","56","8,409",FALSE,2,0,1,1
"245","11/10/2022","07:00 PM","Texas St.","Mid-Amer. Christian","2335633","5357475","71","53","1,131",FALSE,1,1,NA,NA
"246","11/10/2022","07:00 PM","Tennessee Tech","Tenn. Wesleyan","2335630","5357422","82","48","966",FALSE,1,1,NA,NA
"247","11/10/2022","07:00 PM","Troy","MUW","2335608","5363280","96","42","2,498",FALSE,2,0,0,0
"248","11/10/2022","07:00 PM","Rutgers","Sacred Heart","2335647","5357412","88","50","8,000",FALSE,2,0,1,1
"249","11/10/2022","07:00 PM","Cornell","SUNY Delhi","2335677","5357461","114","57","822",FALSE,1,1,1,0
"250","11/10/2022","07:00 PM","Delaware St.","Immaculata","2335675","5370443","104","67","573",FALSE,1,1,1,0
"251","11/10/2022","07:00 PM","Hartford","NVU-Lyndon","2335673","5357434","85","43","410",FALSE,1,1,1,0
"252","11/10/2022","07:00 PM","Brown","Colgate","2335672","5357452","68","77","716",FALSE,0,2,1,1
"253","11/10/2022","07:00 PM","UMBC","Penn St.-York","2335670","5357486","92","65","1,621",FALSE,1,1,NA,NA
"254","11/10/2022","07:00 PM","The Citadel","Presbyterian","2335669","5357432","70","58","1,035",FALSE,1,1,1,1
"255","11/10/2022","07:00 PM","Merrimack","Clark","2335667","5357428","64","48","1,066",FALSE,1,1,1,0
"256","11/10/2022","07:00 PM","William & Mary","Mid-Atlantic Christ.","2335664","5357447","116","40","1,693",FALSE,1,1,NA,NA
"257","11/10/2022","07:00 PM","Massachusetts","Towson","2335661","5357466","55","67","4,435",FALSE,1,1,2,0
"258","11/10/2022","07:00 PM","Western Mich.","Goshen","2335660","5357396","99","62","1,444",FALSE,1,1,NA,NA
"259","11/10/2022","07:00 PM","Eastern Ky.","Western Ky.","2335657","5357672","60","66","6,303",FALSE,1,1,1,0
"260","11/10/2022","07:00 PM","Maryland","Western Caro.","2335655","5357439","71","51","10,528",FALSE,2,0,0,2
"261","11/10/2022","07:00 PM","Columbia","UMass Lowell","2335654","5357456","62","89","676",FALSE,0,2,2,0
"262","11/10/2022","07:00 PM","Penn St.","Loyola Maryland","2335649","5357417","90","65","6,444",FALSE,2,0,0,2
"263","11/10/2022","07:00 PM","FIU","Fla. National","2335617","5357409","95","74","643",FALSE,2,0,NA,NA
"264","11/10/2022","07:00 PM","Stonehill","Quinnipiac","2335614","5357437","95","102","1,116",FALSE,0,2,2,0
"265","11/10/2022","07:00 PM","Holy Cross","Dean","2335610","5357431","85","71","718",FALSE,1,1,1,0
"266","11/10/2022","07:00 PM","Chattanooga","Oakland City","2335607","5357400","93","49","2,755",FALSE,1,1,NA,NA
"267","11/10/2022","07:00 PM","VMI","Penn St.-New Kens.","2335602","5363268","100","58","375",FALSE,1,1,NA,NA
"268","11/10/2022","07:30 PM","Sam Houston","S'western Adventist","2335636","5357485","120","33","1,892",FALSE,2,0,NA,NA
"269","11/10/2022","07:30 PM","ULM","Dallas Christian","2335604","5357544","111","59","538",FALSE,1,1,NA,NA
"270","11/10/2022","07:30 PM","SFA","Gardner-Webb","2335638","5357535","86","71","2,049",FALSE,2,0,0,2
"271","11/10/2022","07:30 PM","Samford","Spring Hill","2335662","5357520","80","61","2,415",FALSE,2,0,0,0
"272","11/10/2022","07:30 PM","Morgan St.","Penn St.-Gr Allegheny","2353572","5357545","130","49","989",FALSE,1,1,NA,NA
"273","11/10/2022","08:00 PM","Notre Dame","Radford","2335682","5357574","79","76","4,698",FALSE,1,0,0,2
"274","11/10/2022","08:00 PM","Eastern Ill.","Illinois St.","2335648","5357555","49","54","1,385",FALSE,0,2,1,1
"275","11/10/2022","08:00 PM","Texas Tech","Texas Southern","2335580","5360831","78","54","13,835",FALSE,2,0,0,2
"276","11/10/2022","08:00 PM","Alabama A&M","North Ala.","2335609","5357558","76","84","1,405",FALSE,0,1,2,0
"277","11/10/2022","08:00 PM","Kansas","North Dakota St.","2335668","5357529","82","59","16,300",FALSE,2,0,0,2
"278","11/10/2022","08:00 PM","Oklahoma St.","Southern Ill.","2335615","5357536","60","61","5,324",FALSE,1,1,2,0
"279","11/10/2022","08:00 PM","Tarleton St.","Kansas Christian","2335618","5357525","95","49","1,386",FALSE,1,1,NA,NA
"280","11/10/2022","08:00 PM","Marquette","Central Mich.","2335642","5357553","97","73","3,706",FALSE,2,0,0,1
"281","11/10/2022","08:00 PM","Lindenwood","Hannibal-La Grange","2335676","5357526","85","58","582",FALSE,1,1,NA,NA
"282","11/10/2022","08:00 PM","Cincinnati","Cleveland St.","2335683","5357541","69","58","9,227",FALSE,2,0,0,2
"283","11/10/2022","08:00 PM","Nebraska","Omaha","2335656","5357537","75","61","13,447",FALSE,2,0,0,2
"284","11/10/2022","08:30 PM","Indiana","Bethune-Cookman","2335685","5357568","101","49","17,222",FALSE,2,0,0,2
"285","11/10/2022","08:30 PM","Little Rock","Ark. Baptist","2335679","5357573","71","60","2,522",FALSE,1,1,NA,NA
"286","11/10/2022","09:00 PM","Texas","Houston Christian","2335611","5357641","82","31","10,763",FALSE,2,0,0,2
"287","11/10/2022","09:00 PM","Denver","Colorado Col.","2335650","5357757","90","68","1,049",FALSE,2,0,1,0
"288","11/10/2022","09:00 PM","Idaho","Walla Walla","2335626","5357603","122","48","1,549",FALSE,1,1,NA,NA
"289","11/10/2022","09:00 PM","Idaho St.","Westcliff","2335674","5357586","97","56","1,111",FALSE,1,1,NA,NA
"290","11/10/2022","09:00 PM","Weber St.","Western Colo.","2335651","5357570","83","67","4,113",FALSE,1,1,0,0
"291","11/10/2022","09:00 PM","Southern Utah","La Verne","2335606","5357594","117","55","1,718",FALSE,1,1,0,0
"292","11/10/2022","09:00 PM","Arizona St.","Northern Ariz.","2335646","5357593","84","68","6,925",FALSE,2,0,0,2
"293","11/10/2022","09:00 PM","Creighton","North Dakota","2335681","5357569","96","61","16,594",FALSE,2,0,1,1
"294","11/10/2022","10:00 PM","Saint Mary's","Vermont","2335643","5357775","79","53","3,027",FALSE,2,0,1,1
"295","11/10/2022","10:00 PM","Wyoming","Nicholls","2335620","5357631","79","68","4,498",FALSE,2,0,0,2
"296","11/10/2022","10:00 PM","San Francisco","Cal Poly","2335616","5357633","60","48","847",FALSE,2,0,1,1
"297","11/10/2022","10:00 PM","LMU","UC Riverside","2335663","5357612","79","81","1,022",FALSE,1,1,1,1
"298","11/10/2022","10:00 PM","Santa Clara","Ga. Southern","2335612","5357632","78","62","1,152",FALSE,2,0,0,2
"299","11/10/2022","11:00 PM","Southern California","Alabama St.","2335684","5357658","96","58","2,076",FALSE,1,1,0,2
"300","11/11/2022","01:00 PM","New Hampshire","Fairfield","2335723","5357781","83","71","682",FALSE,2,0,0,2
"301","11/11/2022","01:00 PM","Boston College","Detroit Mercy","2335724","5357803","70","66","4,830",FALSE,2,0,1,1
"302","11/11/2022","02:00 PM","Jacksonville","Johnson","2335728","5357837","85","34","742",FALSE,1,1,NA,NA
"303","11/11/2022","04:00 PM","Toledo","UAB","2335829","5360836","93","85","0",TRUE,2,0,1,1
"304","11/11/2022","05:00 PM","Saint Joseph's","Houston","2335767","5371915","55","81","2,889",TRUE,0,1,2,0
"305","11/11/2022","05:00 PM","UC Santa Barbara","Fresno St.","2335731","5360391","61","54","121",TRUE,2,0,1,1
"306","11/11/2022","05:00 PM","Air Force","Delaware","2335697","5357984","75","71","1,625",FALSE,1,1,1,1
"307","11/11/2022","06:00 PM","Harvard","Louisiana","2335824","5358086","61","75","565",TRUE,1,1,2,0
"308","11/11/2022","06:00 PM","George Washington","Howard","2335687","5358110","85","75","2,363",FALSE,2,0,1,2
"309","11/11/2022","06:00 PM","UConn","Boston U.","2335814","5359504","86","57","9,156",FALSE,2,0,1,1
"310","11/11/2022","06:30 PM","Duke","USC Upstate","2335831","5358812","84","38","9,314",FALSE,2,0,1,1
"311","11/11/2022","06:30 PM","Gonzaga","Michigan St.","2335715","5358287","64","63","3,572",TRUE,2,0,1,1
"312","11/11/2022","06:30 PM","Central Ark.","Hendrix","2335739","5358760","107","56","1,527",FALSE,1,1,0,1
"313","11/11/2022","06:30 PM","Stony Brook","Miami-Hamilton","2335691","5358625","86","65","2,240",FALSE,1,1,NA,NA
"314","11/11/2022","07:00 PM","Tulane","McNeese","2335815","5358265","75","58","1,363",FALSE,2,0,1,1
"315","11/11/2022","07:00 PM","Ole Miss","Fla. Atlantic","2335707","5358455","80","67","5,974",FALSE,2,0,1,1
"316","11/11/2022","07:00 PM","Minnesota","St. Francis Brooklyn","2335705","5358211","72","54","8,232",FALSE,2,0,1,1
"317","11/11/2022","07:00 PM","Vanderbilt","Southern Miss.","2335690","5358212","48","60","6,175",FALSE,0,2,2,0
"318","11/11/2022","07:00 PM","Utah","CSU Bakersfield","2335804","5360837","72","44","6,283",FALSE,2,0,1,1
"319","11/11/2022","07:00 PM","California","Kansas St.","2335740","5358321","54","63","3,607",FALSE,0,2,2,0
"320","11/11/2022","07:00 PM","Florida","Kennesaw St.","2335686","5358797","88","78","9,072",FALSE,2,0,1,1
"321","11/11/2022","07:00 PM","Akron","Mississippi St.","2335971","5358514","54","73","5,213",TRUE,1,1,2,0
"322","11/11/2022","07:00 PM","Kentucky","Duquesne","2335900","5358242","77","52","20,014",FALSE,2,0,1,1
"323","11/11/2022","07:00 PM","Dayton","SMU","2335689","5363972","74","62","13,407",FALSE,2,0,1,1
"324","11/11/2022","07:00 PM","Purdue","Austin Peay","2335696","5358283","63","44","14,876",FALSE,2,0,0,2
"325","11/11/2022","07:00 PM","South Carolina","Clemson","2335701","5358288","60","58","13,380",FALSE,2,0,1,1
"326","11/11/2022","07:00 PM","Mercer","Milligan","2335708","5357983","118","64","300",FALSE,1,1,NA,NA
"327","11/11/2022","07:00 PM","Temple","Villanova","2335832","5360838","68","64","8,646",FALSE,1,1,1,1
"328","11/11/2022","07:00 PM","Coppin St.","Mount St. Mary's","2335838","5358345","83","78","612",FALSE,1,2,0,2
"329","11/11/2022","07:00 PM","Oakland","Bowling Green","2335839","5358306","82","87","2,459",FALSE,1,1,2,0
"330","11/11/2022","07:00 PM","Pittsburgh","West Virginia","2335849","5358310","56","81","10,827",FALSE,1,1,2,0
"331","11/11/2022","07:00 PM","North Carolina","Col. of Charleston","2335851","5361044","102","86","17,892",FALSE,2,0,1,1
"332","11/11/2022","07:00 PM","UNCW","Allen","2335853","5358237","104","55","3,517",FALSE,1,1,0,1
"333","11/11/2022","07:00 PM","Coastal Carolina","Methodist","2335854","5358170","110","47","1,127",FALSE,2,0,0,1
"334","11/11/2022","07:00 PM","NC State","Campbell","2335856","5358747","73","67","12,977",FALSE,2,0,1,1
"335","11/11/2022","07:00 PM","George Mason","Longwood","2335857","5358305","83","69","5,185",FALSE,1,1,0,2
"336","11/11/2022","07:00 PM","Drexel","Old Dominion","2335858","5364047","71","59","1,919",FALSE,1,0,1,1
"337","11/11/2022","07:00 PM","Richmond","UNI","2335870","5358278","68","55","6,814",FALSE,2,0,1,1
"338","11/11/2022","07:00 PM","Miami","UNC Greensboro","2335876","5361232","79","65","4,831",FALSE,2,0,1,1
"339","11/11/2022","07:00 PM","Hofstra","Iona","2335877","5361570","83","78","3,827",FALSE,2,0,1,1
"340","11/11/2022","07:00 PM","Dartmouth","Bryant","2335889","5361564","70","89","688",FALSE,0,2,2,0
"341","11/11/2022","07:00 PM","Furman","Belmont","2335891","5358259","89","74","2,092",FALSE,2,0,1,1
"342","11/11/2022","07:00 PM","Maine","Me.-Fort Kent","2335896","5358195","90","45","729",FALSE,1,1,NA,NA
"343","11/11/2022","07:00 PM","UCF","Florida St.","2335897","5358292","68","54","6,485",FALSE,1,1,0,2
"344","11/11/2022","07:30 PM","Wisconsin","Stanford","2335713","5358454","60","50","17,927",TRUE,2,0,1,1
"345","11/11/2022","08:00 PM","Northern Colo.","Tex. A&M-Commerce","2335811","5358585","80","77","1,319",FALSE,1,1,0,2
"346","11/11/2022","08:00 PM","Auburn","South Fla.","2335688","5358588","67","59","9,121",FALSE,2,0,0,2
"347","11/11/2022","08:00 PM","Missouri","Penn","2335692","5358546","92","85","8,483",FALSE,2,0,0,2
"348","11/11/2022","08:00 PM","Texas A&M","Abilene Christian","2335699","5358530","77","58","6,782",FALSE,2,0,1,1
"349","11/11/2022","08:00 PM","Arkansas","Fordham","2335703","5358640","74","48","19,200",FALSE,2,0,1,1
"350","11/11/2022","08:00 PM","Alabama","Liberty","2335706","5358583","95","59","10,270",FALSE,2,0,1,1
"351","11/11/2022","08:00 PM","Iowa","N.C. A&T","2335842","5358468","112","71","11,296",FALSE,2,0,1,1
"352","11/11/2022","08:00 PM","Oklahoma","Ark.-Pine Bluff","2335844","5358509","66","58","4,908",FALSE,1,1,1,2
"353","11/11/2022","08:00 PM","UIC","Loyola Chicago","2335852","5358558","63","70","3,550",FALSE,1,1,2,0
"354","11/11/2022","08:00 PM","Oral Roberts","John Brown","2335867","5358441","95","62","5,097",FALSE,1,1,NA,NA
"355","11/11/2022","08:00 PM","TCU","Lamar University","2335875","5358549","77","66","5,320",FALSE,2,0,1,1
"356","11/11/2022","08:00 PM","A&M-Corpus Christi","UTSA","2335880","5358551","75","55","1,400",FALSE,1,1,1,1
"357","11/11/2022","08:00 PM","St. Thomas","Chicago St.","2335884","5358489","83","61","1,378",FALSE,1,1,0,2
"358","11/11/2022","08:00 PM","Baylor","Norfolk St.","2335890","5358556","87","70","9,728",FALSE,2,0,2,1
"359","11/11/2022","08:00 PM","Northwestern","NIU","2335894","5358499","63","46","3,077",FALSE,2,0,0,2
"360","11/11/2022","08:00 PM","Grambling","Colorado","2335899","5358766","83","74","837",FALSE,2,0,1,1
"361","11/11/2022","08:00 PM","Xavier","Montana","2335955","5358517","86","64","10,311",FALSE,2,0,0,2
"362","11/11/2022","08:30 PM","Wake Forest","Georgia","2335974","5358607","81","71","7,114",FALSE,2,0,1,1
"363","11/11/2022","08:30 PM","ETSU","Elon","2335976","5358764","77","64","575",TRUE,2,0,1,1
"364","11/11/2022","08:30 PM","Navy","Princeton","2335975","5358632","74","73","2,889",TRUE,2,0,0,2
"365","11/11/2022","09:00 PM","Arizona","Southern U.","2335702","5358664","95","78","13,485",FALSE,2,0,0,2
"366","11/11/2022","09:00 PM","Illinois","Kansas City","2335694","5358657","86","48","15,331",FALSE,2,0,0,3
"367","11/11/2022","09:00 PM","New Mexico","South Alabama","2335898","5358643","80","74","9,466",FALSE,2,0,1,1
"368","11/11/2022","09:00 PM","Utah St.","Bradley","2335700","5358650","84","62","6,875",FALSE,2,0,1,1
"369","11/11/2022","09:00 PM","Oregon St.","Florida A&M","2335698","5358639","60","43","4,778",FALSE,2,0,0,3
"370","11/11/2022","09:00 PM","Michigan","Eastern Mich.","2335979","5358784","88","83","14,204",TRUE,2,0,1,1
"371","11/11/2022","09:00 PM","Virginia","Monmouth","2335977","5358649","89","42","13,487",FALSE,2,0,0,2
"372","11/11/2022","09:30 PM","Eastern Wash.","Yale","2335711","5358666","60","74","0",TRUE,0,2,2,0
"373","11/11/2022","09:30 PM","Colorado St.","Southeastern La.","2335931","5358691","80","69","5,028",FALSE,2,0,1,1
"374","11/11/2022","10:00 PM","Cal St. Fullerton","Pepperdine","2335861","5358717","74","71","1,140",FALSE,1,1,1,1
"375","11/11/2022","10:00 PM","DePaul","Western Ill.","2335978","5358724","86","74","2,977",FALSE,2,0,2,1
"376","11/11/2022","10:00 PM","Portland","Portland St.","2335850","5362606","98","91","1,607",FALSE,3,0,0,1
"377","11/11/2022","10:00 PM","California Baptist","NJIT","2335905","5358702","59","43","5,050",FALSE,1,1,0,2
"378","11/11/2022","10:30 PM","San Diego St.","BYU","2335695","5358727","82","75","12,414",FALSE,2,0,1,1
"379","11/11/2022","11:00 PM","UCLA","Long Beach St.","2335948","5358743","93","69","9,811",FALSE,2,0,1,1
"380","11/11/2022","11:00 PM","Oregon","UC Irvine","2335738","5358741","56","69","6,454",FALSE,1,1,2,0
"381","11/11/2022","11:00 PM","Washington","North Florida","2335959","5358728","75","67","6,786",FALSE,2,0,0,2
"382","11/12/2022","12:00 AM","Hawaii","Mississippi Val.","2335846","5358732","72","54","5,067",TRUE,1,0,0,2
"383","11/12/2022","11:00 AM","Georgetown","Green Bay","2336079","5361722","92","58","4,583",FALSE,2,0,0,2
"384","11/12/2022","12:00 PM","Tennessee St.","South Carolina St.","2350781","5358874","80","61","1,307",FALSE,2,0,0,2
"385","11/12/2022","12:00 PM","Seton Hall","Saint Peter's","2336085","5361889","80","44","9,488",FALSE,2,0,1,1
"386","11/12/2022","01:00 PM","Louisville","Wright St.","2335983","5358968","72","73","12,720",FALSE,0,2,1,1
"387","11/12/2022","01:00 PM","Buffalo","James Madison","2336140","5359068","62","97","1,949",FALSE,1,1,3,0
"388","11/12/2022","01:00 PM","Purdue Fort Wayne","SIUE","2336103","5359064","81","76","1,374",FALSE,1,1,1,1
"389","11/12/2022","01:00 PM","Army West Point","Stonehill","2336101","5361698","77","82","678",FALSE,1,1,1,2
"390","11/12/2022","01:00 PM","Miami","Goshen","2335997","5358943","87","44","1,143",FALSE,1,1,NA,NA
"391","11/12/2022","01:00 PM","Ohio","Cleveland St.","2335994","5359092","81","70","5,626",FALSE,1,1,0,3
"392","11/12/2022","02:00 PM","Rutgers","UMass Lowell","2336130","5359283","73","65","8,000",FALSE,3,0,2,1
"393","11/12/2022","02:00 PM","Indiana St.","Ball St.","2336104","5360840","83","71","3,610",FALSE,2,0,1,1
"394","11/12/2022","02:00 PM","Northern Ky.","UC Clermont","2336015","5359186","89","49","2,504",FALSE,1,1,NA,NA
"395","11/12/2022","03:00 PM","La Salle","Wagner","2336194","5359506","77","69","2,517",FALSE,1,1,1,1
"396","11/12/2022","03:00 PM","Tulsa","Jackson St.","2336134","5359450","85","79","6,859",FALSE,1,1,0,2
"397","11/12/2022","03:00 PM","UT Martin","Champion Chris.","2336128","5359349","124","65","1,146",FALSE,1,2,NA,NA
"398","11/12/2022","03:00 PM","Samford","Belhaven","2336003","5359445","90","38","1,833",FALSE,3,0,0,0
"399","11/12/2022","03:00 PM","UNC Asheville","Brevard","2336141","5359388","94","46","815",FALSE,2,0,0,1
"400","11/12/2022","04:00 PM","Wichita St.","Alcorn","2336182","5360136","57","66","8,515",FALSE,1,1,1,1
"401","11/12/2022","04:00 PM","Utah Valley","Northern Ariz.","2336148","5359627","73","69","2,034",FALSE,2,1,0,3
"402","11/12/2022","04:00 PM","Nevada","Grand Canyon","2336139","5360841","59","46","5,705",FALSE,2,0,2,1
"403","11/12/2022","04:00 PM","San Jose St.","Bethesda","2336106","5359559","90","68","1,322",FALSE,2,0,NA,NA
"404","11/12/2022","04:00 PM","Rhode Island","Texas St.","2336232","5359687","66","70","4,610",FALSE,0,2,2,1
"405","11/12/2022","04:00 PM","Rider","TCNJ","2336227","5359567","87","50","1,525",FALSE,1,1,0,0
"406","11/12/2022","04:00 PM","High Point","Wofford","2336225","5359649","91","80","3,765",FALSE,2,0,1,1
"407","11/12/2022","04:00 PM","Bucknell","Niagara","2336224","5359609","68","50","1,264",FALSE,2,0,0,2
"408","11/12/2022","04:00 PM","East Carolina","Presbyterian","2336214","5359684","77","57","3,726",FALSE,2,0,1,2
"409","11/12/2022","04:00 PM","UMES","Bryn Athyn","2336207","5359752","90","43","1,432",FALSE,1,1,0,0
"410","11/12/2022","04:00 PM","Winthrop","Middle Tenn.","2336014","5361982","76","68","1,642",FALSE,2,1,1,1
"411","11/12/2022","05:00 PM","Southeast Mo. St.","Lyon","2336233","5359762","83","46","683",FALSE,2,0,1,1
"412","11/12/2022","05:00 PM","New Orleans","St. Francis","2336230","5359864","65","63","1,923",FALSE,1,1,NA,NA
"413","11/12/2022","05:30 PM","Lipscomb","Camp. Harrodsburg","2336247","5361314","107","54","4,789",FALSE,1,1,NA,NA
"414","11/12/2022","06:00 PM","LSU","Arkansas St.","2336009","5359927","61","52","9,011",FALSE,2,0,1,1
"415","11/12/2022","06:00 PM","Western Ky.","Kentucky St.","2335993","5371925","127","61","3,810",FALSE,2,0,0,0
"416","11/12/2022","06:00 PM","UNLV","UIW","2336196","5359925","88","63","4,931",FALSE,2,0,0,2
"417","11/12/2022","06:00 PM","St. John's","Lafayette","2336281","5359962","83","68","3,611",FALSE,2,0,0,2
"418","11/12/2022","06:00 PM","South Dakota","Dakota St.","2336260","5359924","82","64","1,611",FALSE,2,1,NA,NA
"419","11/12/2022","07:00 PM","VCU","Morgan St.","2335992","5360133","69","54","7,125",FALSE,2,0,1,2
"420","11/12/2022","07:00 PM","Georgia St.","Georgia Tech","2335991","5360142","57","59","4,083",FALSE,1,1,2,0
"421","11/12/2022","07:00 PM","Ga. Southern","Trinity Baptist","2335988","5360053","53","32","1,328",FALSE,1,2,NA,NA
"422","11/12/2022","07:00 PM","Saint Louis","Evansville","2336292","5360046","83","65","7,020",FALSE,2,0,1,1
"423","11/12/2022","07:00 PM","Milwaukee","Cardinal Stritch","2336285","5362092","112","38","2,010",FALSE,2,1,NA,NA
"424","11/12/2022","07:00 PM","Boise St.","Washington St.","2336022","5360839","71","61","4,157",TRUE,1,1,1,1
"425","11/12/2022","07:00 PM","Canisius","St. Bonaventure","2336309","5362644","84","80","1,903",FALSE,1,1,1,1
"426","11/12/2022","07:00 PM","Saint Francis","Hartford","2336332","5369148","77","53","787",FALSE,1,1,1,2
"427","11/12/2022","07:00 PM","Dartmouth","MCLA","2336322","5360033","107","52","451",FALSE,1,2,1,2
"428","11/12/2022","07:00 PM","Marist","Binghamton","2336317","5360108","75","78","1,096",FALSE,1,1,2,0
"429","11/12/2022","07:30 PM","Siena","UAlbany","2336348","5360199","75","62","9,561",FALSE,2,0,1,2
"430","11/12/2022","08:00 PM","Murray St.","Lindsey Wilson","2336325","5360240","90","53","4,457",FALSE,1,1,NA,NA
"431","11/12/2022","08:00 PM","Northwestern St.","Illinois St.","2336334","5360265","67","69","1,295",FALSE,1,2,2,1
"432","11/12/2022","08:00 PM","Hampton","Regent","2336004","5373433","89","60","0",FALSE,1,1,NA,NA
"433","11/12/2022","08:00 PM","Providence","Northeastern","2336354","5360236","89","65","12,011",FALSE,2,0,0,2
"434","11/12/2022","08:00 PM","Morehead St.","Bellarmine","2335986","5360394","62","55","2,166",FALSE,2,1,1,1
"435","11/12/2022","08:00 PM","UTRGV","S'western Adventist","2336328","5360234","115","33","678",FALSE,1,1,NA,NA
"436","11/12/2022","08:30 PM","UT Arlington","Southwestern","2336340","5360303","103","61","2,466",FALSE,1,1,0,2
"437","11/12/2022","09:00 PM","Utah Tech","CSUN","2336313","5360360","69","63","2,297",FALSE,1,1,1,1
"438","11/12/2022","09:00 PM","Southern Utah","St. Katherine","2335996","5360344","91","48","1,534",FALSE,2,1,NA,NA
"439","11/12/2022","09:00 PM","UTEP","New Mexico St.","2336316","5362021","67","64","11,315",FALSE,1,1,1,1
"440","11/12/2022","10:00 PM","LMU","UC Davis","2336327","5360380","85","75","0",FALSE,2,1,2,1
"441","11/12/2022","10:00 PM","UC San Diego","Sacramento St.","2336326","5360379","55","65","2,259",FALSE,0,2,1,1
"442","11/13/2022","12:00 PM","Howard","Gallaudet","2336374","5363671","108","56","0",FALSE,2,2,0,0
"443","11/13/2022","12:00 PM","Cincinnati","Eastern Ky.","2336394","5363958","87","69","9,303",FALSE,3,0,1,2
"444","11/13/2022","01:00 PM","Sacred Heart","Columbia","2336402","5360716","88","85","723",FALSE,2,1,0,3
"445","11/13/2022","01:00 PM","Iowa St.","N.C. A&T","2336369","5360698","80","43","12,731",FALSE,2,0,1,2
"446","11/13/2022","01:00 PM","Central Conn. St.","Quinnipiac","2336399","5360707","70","72","1,404",FALSE,0,2,3,0
"447","11/13/2022","02:00 PM","North Dakota St.","Pacific","2336403","5360806","86","91","1,073",FALSE,0,3,1,1
"448","11/13/2022","02:00 PM","Tennessee","Colorado","2336396","5360864","66","78","12,482",TRUE,1,1,2,1
"449","11/13/2022","02:00 PM","Elon","Harvard","2350923","5374470","77","92","1,221",TRUE,1,2,2,1
"450","11/13/2022","02:00 PM","Davidson","VMI","2336420","5360824","75","71","2,991",FALSE,3,0,1,2
"451","11/13/2022","02:00 PM","Central Mich.","Eastern Ill.","2336419","5360820","76","60","1,162",FALSE,1,1,0,3
"452","11/13/2022","02:00 PM","Colgate","Wells","2336413","5360768","93","60","947",FALSE,2,1,0,2
"453","11/13/2022","03:00 PM","Longwood","Pfeiffer","2336376","5361561","100","68","1,432",FALSE,1,2,2,1
"454","11/13/2022","03:00 PM","St. Thomas","St. Francis Brooklyn","2336416","5360892","84","48","667",FALSE,2,1,1,2
"455","11/13/2022","03:00 PM","Mississippi St.","Ark.-Pine Bluff","2336366","5360909","80","47","5,664",FALSE,3,0,1,3
"456","11/13/2022","03:00 PM","Oakland","Oklahoma St.","2336425","5360915","62","91","3,651",FALSE,1,2,2,1
"457","11/13/2022","03:00 PM","Texas Southern","Arizona St.","2336372","5361058","67","66","3,184",FALSE,1,2,2,1
"458","11/13/2022","03:05 PM","Omaha","Idaho","2336415","5360923","79","72","2,196",FALSE,1,2,1,2
"459","11/13/2022","04:00 PM","Wyoming","Southeastern La.","2336375","5361010","72","76","0",FALSE,2,1,2,1
"460","11/13/2022","04:00 PM","Penn","Towson","2336448","5361004","74","80","1,539",FALSE,0,3,3,0
"461","11/13/2022","04:00 PM","Lehigh","Misericordia","2336450","5370437","97","58","773",FALSE,1,2,2,1
"462","11/13/2022","04:00 PM","George Mason","American","2336447","5360997","73","56","3,113",FALSE,2,1,0,2
"463","11/13/2022","04:00 PM","Notre Dame","Youngstown St.","2336443","5361009","88","81","4,940",FALSE,2,0,2,1
"464","11/13/2022","04:00 PM","Western Caro.","Brescia","2336367","5360984","112","45","1,377",FALSE,1,2,NA,NA
"465","11/13/2022","04:00 PM","Valparaiso","Western Mich.","2336446","5371918","81","65","1,680",FALSE,1,1,1,2
"466","11/13/2022","04:00 PM","Southern Ind.","Southern Ill.","2336430","5367116","71","53","3,071",FALSE,1,1,2,1
"467","11/13/2022","04:30 PM","ETSU","Louisiana","2350924","5361035","77","81","1,221",TRUE,2,1,3,0
"468","11/13/2022","05:00 PM","Fairleigh Dickinson","Manhattan","2336368","5361049","77","74","336",FALSE,2,1,0,2
"469","11/13/2022","05:00 PM","San Francisco","UC Merced","2336373","5361050","88","71","1,138",FALSE,3,0,NA,NA
"470","11/13/2022","05:00 PM","Pepperdine","Alabama St.","2336414","5361043","91","62","568",FALSE,2,1,0,3
"471","11/13/2022","05:00 PM","Loyola Maryland","Brown","2336452","5361069","75","70","1,079",FALSE,1,2,0,3
"472","11/13/2022","05:00 PM","San Diego","NJIT","2336463","5361066","74","64","835",FALSE,3,0,0,3
"473","11/13/2022","06:00 PM","Missouri","Lindenwood","2336362","5361536","82","53","7,914",FALSE,3,0,1,2
